36;Apelo à falsa autoridade;apelo a autoridade duvidosa, recurso a autoridade duvidosa, recurso a autoridade imprópria, recurso a autoridade inadequada, recurso a autoridade irrelevante, recurso a autoridade mal colocada, recurso a autoridade não qualificada, argumento de autoridade falsa;;Usar uma suposta autoridade como evidência em seu argumento quando a autoridade não é realmente uma autoridade sobre os fatos relevantes para o argumento. Como o público, permitindo que uma autoridade irrelevante adicione credibilidade à afirmação que está sendo feita. Veja também o apelo à autoridade.;De acordo com a pessoa 1 (que oferece pouca ou nenhuma experiência sobre Y ser verdadeiro), Y é verdadeiro. Portanto, Y é verdadeiro. De acordo com a pessoa 1 (que oferece pouca ou nenhuma experiência sobre Y ser verdadeiro), Y é verdadeiro. Portanto, é mais provável que Y seja verdadeiro. O especialista A dá sua opinião sobre o problema B. A área de especialização do especialista A tem pouco ou nada a ver com o problema B. A opinião do especialista A influencia como as pessoas se sentem sobre o problema B.;não classifique as pessoas em certas áreas de especialização. Um médico também pode ser um especialista em costura. Um pescador com mosca também pode ser um especialista em direito. E um funcionário de patentes também pode ser um especialista em mecânica quântica.;;;;cuidado com seu viés de confirmação. Você pode querer que uma pessoa seja uma autoridade no assunto, e esse desejo resultará em você buscar informações que confirmem e ignore informações conflitantes. 
37;Apelo ao medo;argumentum ad metum, argumento de consequências adversas, táticas de intimidação;argumentum in terrorem;quando o medo, não baseado em evidências ou razão, está sendo usado como o principal motivador para fazer os outros aceitarem uma ideia, proposição ou conclusão.;Se você não aceitar X como verdadeiro, algo terrível acontecerá com você. Portanto, X deve ser verdadeiro.;Quando o medo não é o motivador primário, mas um motivador e as probabilidades do evento temeroso acontecer são honestamente divulgadas, isso não seria falacioso. Timmy: Mãe, e se eu não acreditar em Deus? Mãe: Então eu espero que você não acredite em Deus pelos motivos certos, e não porque seu pai e eu não fizemos um bom trabalho dizendo por que você deveria acreditar nele, incluindo a possibilidade do que alguns acreditam. é sofrimento eterno no Inferno. Timmy: Essa é uma ótima resposta mãe. Eu te amo. Você é muito melhor do que minha mãe no outro exemplo.;;;;pense em termos de probabilidades, não de possibilidades. Muitas coisas são possíveis, incluindo um leão invadir sua casa à noite e espancá-lo até a morte - mas é muito, muito improvável. As pessoas que usam o medo para manipulá-lo contam com você para ser irracional e emocional, em vez de razoável e calculista. Prove que eles estão errados. 
38;Apelo à lisonja;polimento de maçã, engraxamento de rodas, nariz marrom, apelo ao orgulho / argumentum ad superbiam, apelo à vaidade;;Quando é feita uma tentativa de obter apoio para um argumento, não pela força do argumento, mas usando lisonjas sobre aqueles a quem você deseja que aceitem seu argumento. Essa falácia costuma ser a causa de as pessoas serem induzidas a fazer algo que realmente não querem fazer.;X é verdade. (bajulação vai aqui) Portanto, X é verdadeiro.;O elogio sincero não é bajulação e é universalmente apreciado[1]. No entanto, mesmo o elogio sincero no lugar da razão em um argumento é uma falácia, a menos que o argumento esteja diretamente relacionado ao elogio sincero. Você é uma garota incrivelmente bonita - você deveria ser uma modelo.;;lisonja pode te levar a algum lugar, mas geralmente é um lugar que você não quer estar.;;
;;;;;;;;;;
39;Apelo à força;argumento ao porrete, apelo ao bastão;argumentum ad baculum;quando força, coerção ou até mesmo ameaça de força é usada no lugar de um motivo na tentativa de justificar uma conclusão.;Se você não aceitar X como verdadeiro, eu vou te machucar.;"Se a força, coerção ou ameaça de força não estiver sendo usada como um motivo, mas como um fato ou consequência, então não seria falacioso, especialmente quando um motivo legítimo for fornecido com a """"ameaça"""", direta ou implícita. Melvin: Chefe, por que tenho que usar esse capacete de aparência pateta? Chefe: É lei estadual, portanto, política da empresa. Sem chapéu, sem trabalho. ";;;;A menos que você seja um servo contratado (escravo) ou ainda viva com seus pais (escravo), não permita que outros o forcem a aceitar algo como verdadeiro. 
40;Apelo ao Céu;gott mit uns, destino manifesto, pacto especial;deus vult;A afirmação da conclusão deve ser aceita porque é a “vontade de Deus” ou “a vontade dos deuses”. Na mente daqueles que cometem a falácia, e daqueles que permitem que ela passe como uma razão válida, a vontade de Deus não é apenas cognoscível, mas a pessoa que argumenta a conhece, e nenhuma outra razão é necessária.;Deus quer que nós X. Portanto, devemos X.;Quando a suposta “vontade de Deus” está de acordo com o que alguém já faria ou acreditaria com base na razão, não se comete nenhuma falácia. Eu escolho não matar outras pessoas porque não gostaria que elas escolhessem me matar, além disso, acredito que Deus não gostaria que eu o fizesse.;;Às vezes, a única diferença entre fidelidade e insanidade é a adesão à lei.;;
;;;;;;;;;;
41;Apelo à Intuição; apelar para o intestino;;"Avaliar um argumento com base na """"intuição"""" ou """"intuição"""" que não pode ser articulado, em vez de avaliar o argumento usando a razão. ";A evidência é dada para o argumento X. X não corresponde à intuição ou intuição da pessoa 1. Portanto, o argumento X é rejeitado. A pessoa 1 tem um pressentimento sobre a afirmação X. Portanto, a afirmação X é verdadeira.;Isso não inclui argumentos em que o sentimento subjetivo desempenha um papel significativo. Maureen: Então, com quem você vai se casar? Joana: Martin. Tenho um pressentimento muito melhor sobre meu futuro com ele do que com Tony.;;;;A intuição pode ser definida como a soma de nossas experiências refletidas no sentimento de conhecimento que não pode ser articulado. Por exemplo, se alguém tem 30 anos de experiência como bombeiro, pode “saber” quando não abrir uma porta em um prédio em chamas, mas não ser capaz de explicar o porquê racionalmente. O problema é que, no momento, a intuição é indistinguível da imaginação. Quando temos esses sentimentos, se o tempo permitir, devemos fazer o possível para apoiá-los racionalmente. 
42;Apelo à Lealdade;apelo ao patriotismo [forma de];;Quando alguém é implícita ou explicitamente encorajado a considerar a lealdade ao avaliar o argumento quando a verdade do argumento é independente da lealdade. Alternativamente, considera-se a lealdade ao concluir que o argumento é verdadeiro, falso ou não vale a pena investigar.;X é leal a Y.Y faz falsa afirmação de Z. Portanto, X aceita Z como verdadeiro devido à lealdade de X a Y. Y faz falsa alegação de Z. Está implícito que discordar de Y é desleal. Portanto, X não questiona a alegação de Z por lealdade.;Não há falácia quando alguém afirma seguir alguém ou apoiá-lo por lealdade, a falácia é cometida quando a lealdade é considerada em sua avaliação de uma alegação de verdade.;;;;Seja fiel à verdade e à razão, mesmo que isso seja visto como deslealdade a uma ideologia. 
43;Apelo à Natureza;;Argumentum ad Naturam;Quando usado como falácia, a crença ou sugestão de que “natural” é melhor que “antinatural” com base em sua naturalidade. Muitas pessoas adotam isso como uma crença padrão. É a crença de que o que é natural deve ser bom (ou qualquer outro julgamento avaliativo positivo) e o que não é natural deve ser ruim (ou qualquer outro julgamento avaliativo negativo). A falácia do apelo à natureza é muitas vezes confundida com a falácia naturalista e a falácia moralista porque são bastante semelhantes. O apelo à natureza, no entanto, refere-se especificamente a “natural” ou “antinatural” e também pode fazer um julgamento não moral como “bonito” ou “destrutivo”.;X é natural. Y não é natural. Portanto, X é melhor que Y. Aquilo que é natural é bom, correto, belo, etc. X é natural. Portanto, X é bom, certo, bonito, etc. Aquilo que não é natural é mau, errado, destrutivo, etc. X não é natural. Portanto, X é ruim, errado, destrutivo, etc. Eu compro na Natural Happy Sunshine Store (NHSS), que é muito melhor do que a sua mercearia porque na NHSS tudo é natural, incluindo os longos cabelos grisalhos e os seios flácidos do gerente da loja de 38 anos. Explicação: Eu posso apreciar alimentos e produtos naturais tanto quanto qualquer outro comedor de granola, mas para fazer qualquer afirmação de “melhor”, é preciso estabelecer critérios para julgar. Talvez não pagar quase o dobro pelos mesmos alimentos gerais seja “melhor” para mim. Talvez eu prefira um pouco de inseticida na minha maçã a insetos dentro da minha maçã, e talvez eu goste de morenas falsas com seios empinados devido ao suporte “não natural” do sutiã. Natural nem sempre é “melhor”.;Existem muitas coisas naturais que são melhores que as não naturais, mas devem ser avaliadas com base em outros critérios além da “naturalidade”.;;a Mãe Natureza é o tipo de mãe que não hesitaria em jogá-lo em uma lixeira e deixá-lo lá para morrer.;A falácia naturalista pode ser vista como um subconjunto do apelo à natureza, ou uma versão mais específica que faz uma afirmação de valor moralista em vez da afirmação mais genérica de bondade. Por exemplo, dizer que a cocaína faz bem porque é natural é um exemplo do apelo à natureza. Isso não tem nada a ver com moralidade, mas com saúde. Dizer que o comportamento poliamoroso (ter múltiplos parceiros sexuais) é moralmente bom porque parece estar de acordo com nossas tendências naturais é um exemplo da falácia naturalista. Se alguém dissesse que o primeiro exemplo era um exemplo da falácia naturalista, estaria incorreto. Se alguém argumentasse que o segundo é um exemplo do apelo à natureza, eles não estariam errados (se estivessem equiparando ações morais com bondade), mas poderiam ser mais precisos. Assim como alguns cães são dinamarqueses, mas nem todos os cães são dinamarqueses, alguns apelos à natureza podem ser falácias naturalistas, mas nem todos os apelos à natureza são falácias naturalistas.;
;;;;;;;;;;
44;Apelo à Normalidade;;;"Usar normas sociais para determinar o que é bom ou ruim. É a ideia de que a normalidade é o padrão da bondade. Isso é falacioso porque as normas sociais não são as mesmas normas encontradas na natureza ou normas que são sinônimos da função ideal de um sistema criado. A conclusão, """"portanto, é bom"""" muitas vezes não é dita, mas está claramente implícita. ";X é considerado um comportamento normal. Portanto, X é um bom comportamento. X não é considerado um comportamento normal. Portanto, X é um comportamento ruim. X é considerado comportamento normal. Portanto, devemos buscar X (normalidade).;"há circunstâncias em que o comportamento excêntrico ou incomum é claramente problemático. Estas são situações em que mesmo pequenos desvios da norma demonstraram ter resultados negativos, e a “maldade” implícita do comportamento não precisa de justificativa. Meu pai foi preso novamente tomando banho de sol nu em um parque público enquanto tropeçava em ácido... durante uma tempestade de neve. Isso não é normal. Outra exceção é quando """"normal"""" é usado de forma a equilibrar o comportamento social negativo. Por exemplo, uma mãe pode gritar com seu filho malcomportado para """"agir normalmente"""" em uma casa aberta da escola. Não há nenhuma implicação aqui de que ser """"normal"""" seja o comportamento ideal, apenas uma melhoria imediata e realista do comportamento atual. ";;;;"Na maioria das vezes, ser """"normal"""" ou """"mediano"""" não é motivo de orgulho. Seja melhor que a média. """
